interval,internet
2013-11-02 02:20:00,5.779086846627275
2013-11-02 02:30:00,5.38741196902528
2013-11-02 02:40:00,6.217246908851024
2013-11-02 02:50:00,5.320637421571978
2013-11-02 03:00:00,5.190898218129896
2013-11-02 03:10:00,5.391469841591589
2013-11-02 03:20:00,5.031153301433089
2013-11-02 03:30:00,5.693127579429407
2013-11-02 03:40:00,5.069274759820435
2013-11-02 03:50:00,4.6121779589539065
2013-11-02 04:00:00,4.998442339800824
2013-11-02 04:10:00,5.10063309726393
2013-11-02 04:20:00,5.089812103753771
2013-11-02 04:30:00,5.199013963262516
2013-11-02 04:40:00,5.525018936498193
2013-11-02 04:50:00,5.203071835828826
2013-11-02 05:00:00,5.484192229733307
2013-11-02 05:10:00,5.047384791698328
2013-11-02 05:30:00,4.96142552450046
2013-11-02 05:40:00,6.350796003757628
2013-11-02 05:50:00,6.338622386058698
2013-11-02 06:00:00,7.766362304805
2013-11-02 06:10:00,7.19034729400655
2013-11-02 06:20:00,6.570800328065674
2013-11-02 06:30:00,7.268190816071797
2013-11-02 06:40:00,8.429689206990087
2013-11-02 06:50:00,8.98381424966643
2013-11-02 07:00:00,9.62685178901997
2013-11-02 07:10:00,7.610675260674502
2013-11-02 07:20:00,8.564590926085462
2013-11-02 07:30:00,8.747578435093144
2013-11-02 07:40:00,8.443215448877787
2013-11-02 07:50:00,8.699740626282622
2013-11-02 08:00:00,9.625003202627624
2013-11-02 08:10:00,9.980157227132832
2013-11-02 08:20:00,11.21949914011637
2013-11-02 08:30:00,11.560630960530304
2013-11-02 08:40:00,11.641179730973093
2013-11-02 08:50:00,10.734853893270868
2013-11-02 09:00:00,10.468364384341069
2013-11-02 09:10:00,12.009612016264212
2013-11-02 09:20:00,11.57711043189733
2013-11-02 09:30:00,11.10168557327143
2013-11-02 09:40:00,9.960724526286478
2013-11-02 09:50:00,9.900961080878815
2013-11-02 10:00:00,10.316983193878668
2013-11-02 10:10:00,9.729899208468272
2013-11-02 10:20:00,10.199665589237302
2013-11-02 10:30:00,10.22290818154818
2013-11-02 10:40:00,14.158841677312706
2013-11-02 10:50:00,13.127330470938286
2013-11-02 11:00:00,9.541749183807294
2013-11-02 11:10:00,12.989723503465374
2013-11-02 11:20:00,12.88457951652294
2013-11-02 11:30:00,12.943486299945407
2013-11-02 11:40:00,14.379341963824327
2013-11-02 11:50:00,14.4474691354664
2013-11-02 12:00:00,11.53578776292887
2013-11-02 12:10:00,12.769719179157327
2013-11-02 12:20:00,12.978902509955216
2013-11-02 12:30:00,12.222357257424834
2013-11-02 12:40:00,10.703247574725586
2013-11-02 12:50:00,13.134341572983924
2013-11-02 13:00:00,11.852572347944944
2013-11-02 13:10:00,10.695131829592963
2013-11-02 13:20:00,10.771622727469444
2013-11-02 13:30:00,13.90797497776474
2013-11-02 13:40:00,13.086255783071614
2013-11-02 13:50:00,10.59404571521684
2013-11-02 14:00:00,11.201419063458786
2013-11-02 14:10:00,10.156133634094878
2013-11-02 14:20:00,11.651752743381463
2013-11-02 14:30:00,12.76270807711169
2013-11-02 14:40:00,12.135045366038195
2013-11-02 14:50:00,11.80879241170073
2013-11-02 15:00:00,11.721480520314094
2013-11-02 15:10:00,13.657108278216773
2013-11-02 15:20:00,14.464196587935216
2013-11-02 15:30:00,13.418415196367734
2013-11-02 15:40:00,13.30380284010391
2013-11-02 15:50:00,10.961621338522765
2013-11-02 16:00:00,11.65064810029448
2013-11-02 16:10:00,12.06962344277366
2013-11-02 16:20:00,11.964727436933016
2013-11-02 16:30:00,15.614626004241556
2013-11-02 16:40:00,12.937827822088542
2013-11-02 16:50:00,13.090809617841495
2013-11-02 17:00:00,14.967530592321708
2013-11-02 17:10:00,14.52801790590919
2013-11-02 17:20:00,13.932818175366172
2013-11-02 17:30:00,14.430989664099377
2013-11-02 17:40:00,17.863589155477406
2013-11-02 17:50:00,13.607669864115692
2013-11-02 18:00:00,15.611424793660442
2013-11-02 18:10:00,13.573606278294656
2013-11-02 18:20:00,14.488295842231286
2013-11-02 18:30:00,14.370730256488134
2013-11-02 18:40:00,13.696582360792888
2013-11-02 18:50:00,16.87856313372474
2013-11-02 19:00:00,11.779034679547792
2013-11-02 19:10:00,16.10603437203091
2013-11-02 19:20:00,15.904110124380448
2013-11-02 19:30:00,14.828818981761811
2013-11-02 19:40:00,16.081439155531264
2013-11-02 19:50:00,14.705346937060003
2013-11-02 20:00:00,16.769361274215996
2013-11-02 20:10:00,18.127373416029663
2013-11-02 20:20:00,15.422418107014273
2013-11-02 20:30:00,21.384740443751017
2013-11-02 20:40:00,25.36925569163143
2013-11-02 20:50:00,16.023028334312368
2013-11-02 21:00:00,15.370770406739226
2013-11-02 21:10:00,14.372826823982267
2013-11-02 21:20:00,13.51273818980001
2013-11-02 21:30:00,12.031749965488103
2013-11-02 21:40:00,12.476425167553916
2013-11-02 21:50:00,11.099476287097463
2013-11-02 22:00:00,10.187491971538376
2013-11-02 22:20:00,9.838244405991825
2013-11-02 22:30:00,12.052039328319657
2013-11-02 22:40:00,12.695076867673192
2013-11-02 22:50:00,10.269393366169933
2013-11-02 23:00:00,8.955161160600474
2013-11-02 23:10:00,8.25371280002804
2013-11-02 23:20:00,9.723632049727998
2013-11-02 23:30:00,9.140853917985698
2013-11-02 23:40:00,9.051941421308502
2013-11-02 23:50:00,9.85878174992516
2013-11-03 00:00:00,7.940986087578276
2013-11-03 00:10:00,7.648796719061847
2013-11-03 00:20:00,8.19886388917188
2013-11-03 00:30:00,7.568247948619058
2013-11-03 00:40:00,7.198463039139169
2013-11-03 00:50:00,7.416866758156659
2013-11-03 01:00:00,6.97735407174414
2013-11-03 01:10:00,6.738660989895101
2013-11-03 01:20:00,6.725991409992597
2013-11-03 01:30:00,5.789907840137435
2013-11-03 01:40:00,5.967484852390038
2013-11-03 01:50:00,7.183584173062699
2013-11-03 02:00:00,7.999644889898958
2013-11-03 02:10:00,6.148871756107164
2013-11-03 02:20:00,6.234831023305033
2013-11-03 02:30:00,6.152929628673475
2013-11-03 02:40:00,5.705301197128336
2013-11-03 02:50:00,5.916693814100188
2013-11-03 03:00:00,5.628810299251858
2013-11-03 03:10:00,5.650700267373964
2013-11-03 03:20:00,5.657463388317813
2013-11-03 03:30:00,5.460949637422431
2013-11-03 03:40:00,5.110101466585321
2013-11-03 03:50:00,4.60787210528581
2013-11-03 04:00:00,4.2421450683722295
2013-11-03 04:10:00,5.059558409397257
2013-11-03 04:20:00,4.666530907606492
2013-11-03 04:30:00,4.767617021982616
2013-11-03 04:40:00,5.354453026291226
2013-11-03 04:50:00,5.040621670754479
2013-11-03 05:00:00,5.822618801769701
2013-11-03 05:10:00,5.6082729553185215
2013-11-03 05:20:00,6.481887831388479
2013-11-03 05:30:00,5.7912604643262044
2013-11-03 05:40:00,4.74707967804928
2013-11-03 05:50:00,6.087507705408943
2013-11-03 06:00:00,5.706653821317106
2013-11-03 06:10:00,5.571504121119945
2013-11-03 06:20:00,6.756245104349111
2013-11-03 06:30:00,6.260778863993449
2013-11-03 06:40:00,6.825724900179952
2013-11-03 06:50:00,6.997891415677476
2013-11-03 07:00:00,7.020886026886565
2013-11-03 07:10:00,7.3252490131019234
2013-11-03 07:20:00,8.069372666831589
2013-11-03 07:30:00,6.9841171926879895
2013-11-03 07:40:00,7.924506616211249
2013-11-03 07:50:00,8.957866408978015
2013-11-03 08:00:00,10.07829011202963
2013-11-03 08:10:00,11.097875681806906
2013-11-03 08:20:00,15.894393773957267
2013-11-03 08:30:00,14.384752460579408
2013-11-03 08:40:00,11.449828495731
2013-11-03 08:50:00,10.259924996848545
2013-11-03 09:00:00,9.69903683322835
2013-11-03 09:10:00,11.239788502947919
2013-11-03 09:20:00,11.610069374631385
2013-11-03 09:30:00,11.095418414531157
2013-11-03 09:40:00,12.040970353707706
2013-11-03 09:50:00,13.068919649719392
2013-11-03 10:00:00,14.317481950922534
2013-11-03 10:10:00,13.752287933634245
2013-11-03 10:20:00,14.265834250647488
2013-11-03 10:30:00,12.98086381502739
2013-11-03 10:40:00,10.691321938128445
2013-11-03 10:50:00,14.34613503998849
2013-11-03 11:00:00,15.136495897238117
2013-11-03 11:10:00,14.683456968937898
2013-11-03 11:20:00,13.955564805473475
2013-11-03 11:30:00,12.672938918449299
2013-11-03 11:40:00,13.11515685323936
2013-11-03 11:50:00,12.771071803346096
2013-11-03 12:00:00,12.937579840986754
2013-11-03 12:10:00,11.497666304541523
2013-11-03 12:20:00,14.02689318769666
2013-11-03 12:30:00,13.549011061795008
2013-11-03 12:40:00,15.301651310690003
2013-11-03 12:50:00,12.343980715734295
2013-11-03 13:00:00,12.578615925017022
2013-11-03 13:10:00,14.364215116646072
2013-11-03 13:20:00,15.647088984772036
2013-11-03 13:30:00,13.300601629522792
2013-11-03 13:40:00,15.243240489471107
2013-11-03 13:50:00,14.957814241898532
2013-11-03 14:00:00,17.253758539959712
2013-11-03 14:10:00,14.276655244157643
2013-11-03 14:20:00,14.702641688682466
2013-11-03 14:30:00,15.254061482981268
2013-11-03 14:40:00,18.126268772942684
2013-11-03 14:50:00,14.72207438952882
2013-11-03 15:00:00,12.22531048690416
2013-11-03 15:10:00,12.971891407909578
2013-11-03 15:20:00,13.283017515068783
2013-11-03 15:30:00,14.31231943526924
2013-11-03 15:40:00,13.093266885117252
2013-11-03 15:50:00,15.45623371173352
2013-11-03 16:00:00,16.03605861399649
2013-11-03 16:10:00,17.42001859649858
2013-11-03 16:20:00,14.39397284879901
2013-11-03 16:30:00,12.711060376836643
2013-11-03 16:40:00,13.276006413023149
2013-11-03 16:50:00,13.995782831354951
2013-11-03 17:00:00,15.704643144005736
2013-11-03 17:10:00,12.776730281202964
2013-11-03 17:20:00,14.200164346281166
2013-11-03 17:30:00,13.879569869800571
2013-11-03 17:40:00,13.682560156701612
2013-11-03 17:50:00,15.714968175312318
2013-11-03 18:00:00,13.62660660275847
2013-11-03 18:10:00,13.491704883663097
2013-11-03 18:20:00,15.54465024620714
2013-11-03 18:30:00,12.420223632508986
2013-11-03 18:40:00,12.541847090818449
2013-11-03 18:50:00,12.38074954993287
2013-11-03 19:00:00,14.006355843763323
2013-11-03 19:10:00,11.670080801140836
2013-11-03 19:20:00,12.843504828656265
2013-11-03 19:40:00,11.79686677510359
2013-11-03 19:50:00,13.784142233281312
2013-11-03 20:00:00,15.983058289532678
2013-11-03 20:10:00,13.0729775222857
2013-11-03 20:20:00,13.119462706907454
2013-11-03 20:30:00,13.924702430233554
2013-11-03 20:40:00,12.709955733749664
2013-11-03 20:50:00,11.93742697205583
2013-11-03 21:00:00,12.034207232763858
2013-11-03 21:10:00,12.633464835873184
2013-11-03 21:20:00,13.373530617036538
2013-11-03 21:30:00,10.960020733232206
2013-11-03 21:40:00,9.669031119973624
2013-11-03 21:50:00,10.20126619452786
2013-11-03 22:00:00,9.19004435098499
2013-11-03 22:10:00,10.912430905523472
2013-11-03 22:20:00,9.561181884653651
2013-11-03 22:30:00,12.665319135520257
2013-11-03 22:40:00,9.039767803609571
2013-11-03 22:50:00,10.05800074919808
2013-11-03 23:00:00,9.306009331437584
2013-11-03 23:10:00,9.29088248425933
2013-11-03 23:20:00,8.732699569016676
2013-11-03 23:30:00,7.808789616860443
2013-11-03 23:40:00,7.601206891353113
2013-11-03 23:50:00,7.788252272927106
2013-11-04 00:00:00,7.0389661035441495
2013-11-04 00:10:00,8.448873926734654
2013-11-04 00:20:00,8.839196180147878
2013-11-04 00:30:00,8.701589212674968
2013-11-04 00:40:00,6.391870691624301
2013-11-04 00:50:00,6.746776735027721
2013-11-04 01:00:00,6.088860329597713
2013-11-04 01:10:00,5.875867107335303
2013-11-04 01:20:00,6.116160794474899
2013-11-04 01:30:00,5.988022196323376
2013-11-04 01:40:00,5.398232962535439
2013-11-04 01:50:00,5.512845318799263
2013-11-04 02:00:00,5.355805650479996
2013-11-04 02:10:00,5.021436951009912
2013-11-04 02:20:00,5.372285121847022
2013-11-04 02:30:00,4.764911773605077
2013-11-04 02:40:00,4.979257620056257
2013-11-04 03:00:00,5.53203003854383
2013-11-04 03:10:00,4.683010378973519
2013-11-04 03:20:00,5.630162923440627
2013-11-04 03:30:00,4.902766722179777
2013-11-04 03:40:00,5.286325854649154
2013-11-04 03:50:00,6.091565577975253
2013-11-04 04:00:00,5.164702396339693
2013-11-04 04:10:00,4.653004665718792
2013-11-04 04:20:00,5.579619866252566
2013-11-04 04:30:00,4.96683602125554
2013-11-04 04:40:00,5.138754555651277
2013-11-04 04:50:00,5.359863523046306
2013-11-04 05:00:00,5.622047178308008
2013-11-04 05:10:00,5.351747777913686
2013-11-04 05:20:00,5.703700591837779
2013-11-04 05:30:00,6.863846358567298
2013-11-04 05:40:00,7.632317247694821
2013-11-04 05:50:00,8.871659160678359
2013-11-04 06:00:00,10.105590576906817
2013-11-04 06:10:00,12.057449825074734
2013-11-04 06:20:00,12.202315875695072
2013-11-04 06:30:00,11.548209361729583
2013-11-04 06:40:00,9.72338406862621
2013-11-04 06:50:00,9.234680949214399
2013-11-04 07:00:00,9.023288332242547
2013-11-04 07:10:00,9.22766984716876
2013-11-04 07:20:00,9.765563399579865
2013-11-04 07:30:00,10.730548039602773
2013-11-04 07:40:00,8.89330114769868
2013-11-04 07:50:00,7.605016782817634
2013-11-04 08:00:00,7.890195049288425
2013-11-04 08:10:00,7.925859240400019
2013-11-04 08:20:00,9.210085732714752
2013-11-04 08:30:00,9.128184338083193
2013-11-04 08:40:00,8.471372575740169
2013-11-04 08:50:00,8.13454660899433
2013-11-04 09:00:00,7.255521236169294
2013-11-04 09:10:00,8.524868862407557
2013-11-04 09:20:00,7.336070006612082
2013-11-04 09:30:00,9.053046064395485
2013-11-04 09:40:00,10.966783854176061
2013-11-04 09:50:00,8.587833518396337
2013-11-04 10:00:00,12.764556663504036
2013-11-04 10:10:00,8.33671883774658
2013-11-04 10:20:00,8.400788136822344
2013-11-04 10:30:00,11.066765325465198
2013-11-04 10:40:00,9.554170782608011
2013-11-04 10:50:00,8.612428734895984
2013-11-04 11:00:00,11.305458407314239
2013-11-04 11:10:00,10.364821002689192
2013-11-04 11:20:00,8.556227199851055
2013-11-04 11:30:00,8.826526600245376
2013-11-04 11:40:00,8.449730588719849
2013-11-04 11:50:00,8.296996774068678
2013-11-04 12:00:00,8.64649232071702
2013-11-04 12:10:00,8.427840620597742
2013-11-04 12:20:00,7.951559099986648
2013-11-04 12:30:00,9.324698088978575
2013-11-04 12:40:00,9.121421217139345
2013-11-04 12:50:00,8.472973181030724
2013-11-04 13:00:00,8.93437583556535
2013-11-04 13:10:00,8.42403072913322
2013-11-04 13:20:00,8.923554842055191
2013-11-04 13:30:00,8.894901752989234
2013-11-04 13:40:00,9.73961555889145
2013-11-04 13:50:00,10.134243665972772
2013-11-04 14:00:00,11.291436203222965
2013-11-04 14:10:00,11.389817069221548
2013-11-04 14:20:00,13.629807813339587
2013-11-04 14:30:00,12.67699679101561
2013-11-04 14:40:00,10.22426080573695
2013-11-04 14:50:00,10.707305447291894
2013-11-04 15:00:00,11.691722788161156
2013-11-04 15:10:00,13.512242227596435
2013-11-04 15:20:00,12.306963900433932
2013-11-04 15:30:00,11.299551948355585
2013-11-04 15:40:00,10.488901728274406
2013-11-04 15:50:00,11.351447629732416
2013-11-04 16:00:00,13.662270793870064
2013-11-04 16:20:00,13.316833119788033
2013-11-04 16:30:00,12.044780245172229
2013-11-04 16:40:00,14.53478102685304
2013-11-04 16:50:00,11.316279400824396
2013-11-04 17:00:00,11.782844571012316
2013-11-04 17:10:00,12.352096460866914
2013-11-04 17:20:00,13.864443022622313
2013-11-04 17:30:00,14.344534434697932
2013-11-04 17:40:00,13.46169917040837
2013-11-04 17:50:00,15.556575882804282
2013-11-04 18:00:00,15.240039278889997
2013-11-04 18:10:00,17.242441584245977
2013-11-04 18:20:00,12.39427579182057
2013-11-04 18:30:00,11.452533744108539
2013-11-04 18:40:00,10.568097874528425
2013-11-04 18:50:00,13.81279532234727
2013-11-04 19:00:00,14.30285106594785
2013-11-04 19:10:00,13.940933920498791
2013-11-04 19:20:00,15.24594573784865
2013-11-04 19:30:00,16.143907849316466
2013-11-04 19:40:00,15.796012907958685
2013-11-04 19:50:00,15.685458424261167
2013-11-04 20:00:00,17.606207316087378
2013-11-04 20:10:00,17.514589571032644
2013-11-04 20:20:00,14.760195847916163
2013-11-04 20:30:00,14.820207274425618
2013-11-04 20:40:00,13.38816150201122
2013-11-04 20:50:00,13.506831730841355
2013-11-04 21:00:00,12.342628091545524
2013-11-04 21:10:00,12.87646377139032
2013-11-04 21:20:00,11.706849635339413
2013-11-04 21:30:00,13.622796711293947
2013-11-04 21:40:00,13.063261171862527
2013-11-04 21:50:00,13.45247878218877
2013-11-04 22:00:00,12.608869619373538
2013-11-04 22:10:00,11.755792087236916
2013-11-04 22:20:00,11.743618469537989
2013-11-04 22:30:00,10.138549519640872
2013-11-04 22:40:00,11.523862126331728
2013-11-04 22:50:00,9.880671718047266
2013-11-04 23:00:00,9.312772452381434
2013-11-04 23:10:00,9.359257637003187
2013-11-04 23:20:00,10.089607067743364
2013-11-04 23:30:00,8.940282294524005
2013-11-04 23:40:00,10.576957562966406
2013-11-04 23:50:00,8.567792136666576
2013-11-05 00:00:00,8.458590277157832
2013-11-05 00:10:00,8.586728875309355
2013-11-05 00:20:00,8.19370137351859
2013-11-05 00:30:00,8.361562035348015
2013-11-05 00:40:00,7.681755661795901
2013-11-05 00:50:00,8.797016849194224
2013-11-05 01:00:00,8.196406621896129
2013-11-05 01:30:00,7.900159380813391
2013-11-05 01:40:00,7.360913204213516
2013-11-05 01:50:00,7.399282643702649
2013-11-05 02:00:00,7.434698853712456
2013-11-05 02:10:00,6.730297263660694
2013-11-05 02:20:00,6.32780139254854
2013-11-05 02:30:00,6.357807105803265
2013-11-05 02:40:00,6.307264048615202
2013-11-05 03:00:00,6.476477334633399
2013-11-05 03:10:00,5.695832827806947
2013-11-05 03:20:00,5.557977879232245
2013-11-05 03:30:00,5.639879273863805
2013-11-05 03:40:00,5.007910709122212
2013-11-05 03:50:00,5.762607375260249
2013-11-05 04:00:00,5.369579873469482
2013-11-05 04:20:00,5.416065058091236
2013-11-05 04:30:00,5.538793159487679
2013-11-05 04:50:00,6.580020716285277
2013-11-05 05:00:00,6.9746488233666
2013-11-05 05:10:00,7.647444094873077
2013-11-05 05:20:00,6.892747428735042
2013-11-05 05:30:00,7.679050413418361
2013-11-05 05:40:00,7.62825937512851
2013-11-05 05:50:00,9.061409790629892
2013-11-05 06:00:00,9.451980025144906
2013-11-05 06:10:00,10.710010695669434
2013-11-05 06:20:00,11.126528770872865
2013-11-05 06:30:00,10.00585708671946
2013-11-05 06:40:00,10.215897079502543
2013-11-05 06:50:00,9.29063450315754
2013-11-05 07:00:00,11.515250418995533
2013-11-05 07:10:00,10.009914959285771
2013-11-05 07:20:00,10.046931774586133
2013-11-05 07:30:00,11.542798864974507
2013-11-05 07:40:00,10.344283658755854
2013-11-05 07:50:00,8.55512255676407
2013-11-05 08:00:00,10.52702318666175
2013-11-05 08:10:00,9.81204858420162
2013-11-05 08:20:00,8.600007136095266
2013-11-05 08:40:00,9.156837427149148
2013-11-05 08:50:00,9.077641280895133
2013-11-05 09:00:00,9.42307895497716
2013-11-05 09:10:00,9.257675560423486
2013-11-05 09:20:00,10.101532704340508
2013-11-05 09:30:00,10.8984087014322
2013-11-05 09:40:00,11.204372292938112
2013-11-05 09:50:00,9.451732044043116
2013-11-05 10:00:00,9.37388852197787
2013-11-05 10:10:00,8.65030221218154
2013-11-05 10:20:00,8.995739886263571
2013-11-05 10:30:00,8.549464078907205
2013-11-05 10:40:00,11.157639127214573
2013-11-05 10:50:00,9.099531249017236
2013-11-05 11:00:00,11.123575541393537
2013-11-05 11:20:00,8.845711319989942
2013-11-05 11:30:00,9.17983203835824
2013-11-05 11:40:00,11.060858866506544
2013-11-05 11:50:00,9.358761674799611
2013-11-05 12:00:00,10.198312965048531
2013-11-05 12:10:00,10.554323651538937
2013-11-05 12:20:00,10.32620358209827
2013-11-05 12:30:00,10.416468702964236
2013-11-05 12:40:00,9.21143835690352
2013-11-05 12:50:00,9.00115038301865
2013-11-05 13:00:00,9.993435487918743
2013-11-05 13:10:00,8.811647734168906
2013-11-05 13:20:00,9.211686338005308
2013-11-05 13:30:00,9.00951410925306
2013-11-05 13:40:00,8.807341880500807
2013-11-05 13:50:00,8.225916372947278
2013-11-05 14:00:00,8.601359760284037
2013-11-05 14:10:00,9.499321871751851
2013-11-05 14:20:00,8.969792045575156
2013-11-05 14:30:00,9.937481933975604
2013-11-05 14:40:00,10.23372917505834
2013-11-05 14:50:00,9.784500138222644
2013-11-05 15:00:00,10.697589096868716
2013-11-05 15:10:00,10.079394755116612
2013-11-05 15:20:00,9.51309609474134
2013-11-05 15:30:00,10.095874226483636
2013-11-05 15:40:00,10.790559466112223
2013-11-05 15:50:00,11.508239316949895
